"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 0 1 0
"4" 0 0 1
"5" 0 0 1
"6" 0 1 0
"7" 1 0 0
"8" 1 0 0
"9" 0 1 0
"10" 0 0 1
"11" 0 0 1
"12" 1 0 0
"13" 1 0 0
"14" 0 0 1
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 0 1
"20" 0 0 1
"21" 0 1 0
"22" 0 0 1
"23" 0 0 1
"24" 1 0 0
"25" 0 1 0
"26" 1 0 0
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 0 1
"32" 1 0 0
"33" 0 1 0
"34" 0 0 1
"35" 1 0 0
"36" 0 1 0
"37" 0 0 1
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 0 0 1
"46" 0 1 0
"47" 0 1 0
"48" 0 1 0
"49" 0 0 1
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 0 0 1
"59" 0 0 1
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 0 0 1
"64" 0 0 1
"65" 1 0 0
"66" 0 1 0
"67" 1 0 0
"68" 0 0 1
"69" 1 0 0
"70" 0 0 1
"71" 0 0 1
"72" 1 0 0
"73" 0 0 1
"74" 0 1 0
"75" 1 0 0
"76" 1 0 0
"77" 0 0 1
"78" 1 0 0
"79" 0 0 1
"80" 1 0 0
"81" 0 1 0
"82" 0 1 0
"83" 0 1 0
"84" 0 1 0
"85" 1 0 0
"86" 0 0 1
"87" 0 1 0
"88" 1 0 0
"89" 0 0 1
"90" 0 1 0
"91" 0 1 0
"92" 1 0 0
"93" 1 0 0
"94" 0 1 0
"95" 1 0 0
"96" 0 1 0
"97" 0 0 1
"98" 0 0 1
"99" 0 1 0
"100" 0 1 0
"101" 0 0 1
"102" 1 0 0
"103" 0 1 0
"104" 0 0 1
"105" 0 1 0
"106" 0 1 0
"107" 0 0 1
"108" 0 1 0
"109" 0 1 0
"110" 1 0 0
"111" 1 0 0
"112" 1 0 0
"113" 0 0 1
"114" 0 0 1
"115" 0 0 1
"116" 0 1 0
"117" 0 0 1
"118" 0 0 1
"119" 0 0 1
"120" 1 0 0
"121" 1 0 0
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 0 0 1
"126" 1 0 0
"127" 0 1 0
"128" 0 0 1
"129" 1 0 0
"130" 0 1 0
"131" 0 1 0
"132" 1 0 0
"133" 0 1 0
"134" 0 1 0
"135" 0 0 1
"136" 0 1 0
"137" 0 0 1
"138" 0 0 1
"139" 0 1 0
"140" 0 0 1
"141" 0 0 1
"142" 0 1 0
"143" 0 1 0
"144" 0 1 0
"145" 0 1 0
"146" 0 1 0
"147" 1 0 0
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
