"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 0 0 1
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 0 1 0
"9" 0 1 0
"10" 0 0 1
"11" 0 0 1
"12" 1 0 0
"13" 1 0 0
"14" 1 0 0
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 0 0 1
"19" 0 0 1
"20" 1 0 0
"21" 0 1 0
"22" 0 0 1
"23" 1 0 0
"24" 1 0 0
"25" 0 1 0
"26" 1 0 0
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 0 1
"32" 1 0 0
"33" 0 0 1
"34" 1 0 0
"35" 1 0 0
"36" 0 0 1
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 0 0 1
"41" 1 0 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 0 0 1
"46" 0 1 0
"47" 0 1 0
"48" 0 1 0
"49" 1 0 0
"50" 0 1 0
"51" 0 1 0
"52" 1 0 0
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 1 0 0
"59" 0 0 1
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 1 0 0
"64" 0 0 1
"65" 1 0 0
"66" 0 1 0
"67" 0 0 1
"68" 1 0 0
"69" 0 0 1
"70" 0 1 0
"71" 0 0 1
"72" 0 0 1
"73" 1 0 0
"74" 0 1 0
"75" 0 0 1
"76" 0 1 0
"77" 1 0 0
"78" 0 0 1
"79" 0 0 1
"80" 1 0 0
"81" 0 1 0
"82" 0 1 0
"83" 0 0 1
"84" 0 1 0
"85" 1 0 0
"86" 0 0 1
"87" 0 1 0
"88" 1 0 0
"89" 1 0 0
"90" 0 0 1
"91" 0 1 0
"92" 0 1 0
"93" 1 0 0
"94" 0 1 0
"95" 0 0 1
"96" 0 1 0
"97" 0 0 1
"98" 0 0 1
"99" 0 0 1
"100" 0 1 0
"101" 0 0 1
"102" 0 0 1
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 1 0 0
"108" 0 1 0
"109" 0 1 0
"110" 1 0 0
"111" 1 0 0
"112" 1 0 0
"113" 1 0 0
"114" 0 0 1
"115" 1 0 0
"116" 0 1 0
"117" 1 0 0
"118" 0 1 0
"119" 1 0 0
"120" 0 0 1
"121" 1 0 0
"122" 0 1 0
"123" 0 1 0
"124" 0 0 1
"125" 1 0 0
"126" 1 0 0
"127" 0 1 0
"128" 1 0 0
"129" 1 0 0
"130" 0 1 0
"131" 1 0 0
"132" 0 1 0
"133" 0 1 0
"134" 0 1 0
"135" 1 0 0
"136" 0 1 0
"137" 0 0 1
"138" 1 0 0
"139" 0 1 0
"140" 0 0 1
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 0 0 1
"145" 0 0 1
"146" 0 1 0
"147" 0 0 1
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
