"V1" "V2" "V3"
"1" 0 1 0
"2" 0 1 0
"3" 0 0 1
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 0 1 0
"9" 0 1 0
"10" 0 0 1
"11" 1 0 0
"12" 0 0 1
"13" 1 0 0
"14" 1 0 0
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 0 0 1
"19" 0 1 0
"20" 0 1 0
"21" 0 1 0
"22" 1 0 0
"23" 1 0 0
"24" 0 0 1
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 1 0
"29" 0 0 1
"30" 0 1 0
"31" 0 0 1
"32" 0 0 1
"33" 0 0 1
"34" 0 0 1
"35" 0 0 1
"36" 0 0 1
"37" 0 1 0
"38" 0 1 0
"39" 0 0 1
"40" 0 0 1
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 1 0 0
"46" 0 0 1
"47" 0 1 0
"48" 0 1 0
"49" 0 0 1
"50" 0 1 0
"51" 1 0 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 0 1
"58" 1 0 0
"59" 0 0 1
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 0 0 1
"64" 1 0 0
"65" 1 0 0
"66" 0 1 0
"67" 0 0 1
"68" 1 0 0
"69" 0 1 0
"70" 1 0 0
"71" 1 0 0
"72" 0 0 1
"73" 1 0 0
"74" 0 1 0
"75" 0 0 1
"76" 0 1 0
"77" 0 0 1
"78" 1 0 0
"79" 1 0 0
"80" 0 0 1
"81" 1 0 0
"82" 0 1 0
"83" 0 0 1
"84" 1 0 0
"85" 0 1 0
"86" 1 0 0
"87" 0 1 0
"88" 1 0 0
"89" 0 0 1
"90" 0 0 1
"91" 0 1 0
"92" 0 1 0
"93" 0 0 1
"94" 0 1 0
"95" 0 1 0
"96" 0 1 0
"97" 1 0 0
"98" 1 0 0
"99" 1 0 0
"100" 0 1 0
"101" 0 0 1
"102" 1 0 0
"103" 0 0 1
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 0 1
"108" 0 1 0
"109" 0 1 0
"110" 1 0 0
"111" 1 0 0
"112" 0 0 1
"113" 0 0 1
"114" 1 0 0
"115" 1 0 0
"116" 0 1 0
"117" 0 0 1
"118" 0 1 0
"119" 0 0 1
"120" 1 0 0
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 1 0 0
"126" 0 1 0
"127" 0 1 0
"128" 0 0 1
"129" 1 0 0
"130" 0 1 0
"131" 0 1 0
"132" 1 0 0
"133" 0 0 1
"134" 0 1 0
"135" 1 0 0
"136" 0 1 0
"137" 1 0 0
"138" 0 0 1
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 0 0 1
"144" 0 0 1
"145" 0 1 0
"146" 0 1 0
"147" 0 0 1
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
