"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 1 0 0
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 0 1 0
"9" 0 1 0
"10" 1 0 0
"11" 0 0 1
"12" 1 0 0
"13" 0 0 1
"14" 0 0 1
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 0 0 1
"19" 1 0 0
"20" 0 1 0
"21" 0 1 0
"22" 0 1 0
"23" 1 0 0
"24" 1 0 0
"25" 0 1 0
"26" 0 1 0
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 1 0 0
"32" 0 0 1
"33" 0 1 0
"34" 0 0 1
"35" 1 0 0
"36" 1 0 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 0 0 1
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 0 1 0
"45" 0 1 0
"46" 0 0 1
"47" 1 0 0
"48" 0 1 0
"49" 0 0 1
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 1 0 0
"55" 0 1 0
"56" 0 1 0
"57" 0 0 1
"58" 1 0 0
"59" 1 0 0
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 0 0 1
"64" 0 0 1
"65" 0 0 1
"66" 0 1 0
"67" 0 0 1
"68" 1 0 0
"69" 1 0 0
"70" 1 0 0
"71" 1 0 0
"72" 0 1 0
"73" 0 0 1
"74" 0 1 0
"75" 1 0 0
"76" 0 0 1
"77" 0 1 0
"78" 1 0 0
"79" 1 0 0
"80" 1 0 0
"81" 1 0 0
"82" 0 1 0
"83" 0 0 1
"84" 0 1 0
"85" 0 0 1
"86" 1 0 0
"87" 0 0 1
"88" 1 0 0
"89" 0 1 0
"90" 0 1 0
"91" 0 1 0
"92" 1 0 0
"93" 0 0 1
"94" 0 1 0
"95" 1 0 0
"96" 0 1 0
"97" 0 0 1
"98" 1 0 0
"99" 0 0 1
"100" 0 1 0
"101" 0 0 1
"102" 1 0 0
"103" 0 0 1
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 1 0
"108" 0 0 1
"109" 0 1 0
"110" 1 0 0
"111" 1 0 0
"112" 0 0 1
"113" 0 0 1
"114" 0 0 1
"115" 0 0 1
"116" 0 1 0
"117" 1 0 0
"118" 1 0 0
"119" 1 0 0
"120" 0 0 1
"121" 1 0 0
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 0 0 1
"126" 0 0 1
"127" 0 1 0
"128" 1 0 0
"129" 1 0 0
"130" 0 1 0
"131" 0 1 0
"132" 1 0 0
"133" 1 0 0
"134" 0 1 0
"135" 1 0 0
"136" 0 1 0
"137" 0 0 1
"138" 1 0 0
"139" 0 1 0
"140" 1 0 0
"141" 0 0 1
"142" 0 1 0
"143" 0 1 0
"144" 1 0 0
"145" 0 1 0
"146" 0 1 0
"147" 1 0 0
"148" 1 0 0
"149" 0 1 0
"150" 0 1 0
