"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 0 1 0
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 0 0 1
"8" 0 1 0
"9" 0 1 0
"10" 0 1 0
"11" 1 0 0
"12" 0 0 1
"13" 1 0 0
"14" 0 0 1
"15" 1 0 0
"16" 1 0 0
"17" 0 1 0
"18" 0 0 1
"19" 0 1 0
"20" 1 0 0
"21" 0 1 0
"22" 0 0 1
"23" 1 0 0
"24" 1 0 0
"25" 0 1 0
"26" 1 0 0
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 1 0 0
"33" 1 0 0
"34" 1 0 0
"35" 1 0 0
"36" 0 1 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 0 1 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 0 0 1
"46" 0 0 1
"47" 1 0 0
"48" 0 1 0
"49" 0 1 0
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 0 1
"58" 1 0 0
"59" 1 0 0
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 1 0 0
"64" 0 0 1
"65" 0 0 1
"66" 0 1 0
"67" 0 1 0
"68" 1 0 0
"69" 0 1 0
"70" 1 0 0
"71" 0 0 1
"72" 1 0 0
"73" 1 0 0
"74" 1 0 0
"75" 1 0 0
"76" 1 0 0
"77" 0 0 1
"78" 0 1 0
"79" 0 0 1
"80" 0 0 1
"81" 0 1 0
"82" 0 1 0
"83" 0 0 1
"84" 0 0 1
"85" 0 0 1
"86" 0 0 1
"87" 0 1 0
"88" 1 0 0
"89" 0 1 0
"90" 1 0 0
"91" 0 1 0
"92" 1 0 0
"93" 0 0 1
"94" 0 1 0
"95" 0 1 0
"96" 0 1 0
"97" 0 0 1
"98" 0 0 1
"99" 0 1 0
"100" 0 1 0
"101" 1 0 0
"102" 1 0 0
"103" 1 0 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 1 0
"108" 0 0 1
"109" 0 1 0
"110" 1 0 0
"111" 0 0 1
"112" 0 0 1
"113" 0 0 1
"114" 1 0 0
"115" 0 0 1
"116" 0 1 0
"117" 0 0 1
"118" 0 1 0
"119" 0 0 1
"120" 0 0 1
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 0 0 1
"126" 0 0 1
"127" 0 1 0
"128" 0 0 1
"129" 0 1 0
"130" 0 1 0
"131" 0 1 0
"132" 0 0 1
"133" 0 1 0
"134" 0 1 0
"135" 1 0 0
"136" 0 1 0
"137" 0 1 0
"138" 1 0 0
"139" 0 1 0
"140" 0 0 1
"141" 0 1 0
"142" 0 1 0
"143" 1 0 0
"144" 0 0 1
"145" 0 1 0
"146" 0 1 0
"147" 1 0 0
"148" 0 0 1
"149" 1 0 0
"150" 0 1 0
