"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 1 0 0
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 0 0 1
"8" 0 0 1
"9" 0 1 0
"10" 0 0 1
"11" 0 0 1
"12" 1 0 0
"13" 1 0 0
"14" 0 0 1
"15" 1 0 0
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 1 0
"20" 0 0 1
"21" 0 1 0
"22" 1 0 0
"23" 0 0 1
"24" 0 1 0
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 0 0 1
"33" 1 0 0
"34" 0 0 1
"35" 0 0 1
"36" 1 0 0
"37" 1 0 0
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 1 0 0
"46" 0 1 0
"47" 0 1 0
"48" 0 1 0
"49" 0 1 0
"50" 0 1 0
"51" 1 0 0
"52" 1 0 0
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 1 0 0
"58" 1 0 0
"59" 0 0 1
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 0 0 1
"64" 0 0 1
"65" 0 0 1
"66" 0 1 0
"67" 0 0 1
"68" 1 0 0
"69" 0 1 0
"70" 0 0 1
"71" 1 0 0
"72" 1 0 0
"73" 0 1 0
"74" 0 1 0
"75" 1 0 0
"76" 0 0 1
"77" 0 0 1
"78" 0 1 0
"79" 1 0 0
"80" 1 0 0
"81" 0 0 1
"82" 0 1 0
"83" 1 0 0
"84" 0 0 1
"85" 0 0 1
"86" 0 0 1
"87" 0 0 1
"88" 1 0 0
"89" 0 0 1
"90" 0 1 0
"91" 0 1 0
"92" 0 0 1
"93" 1 0 0
"94" 0 1 0
"95" 0 0 1
"96" 0 1 0
"97" 0 0 1
"98" 0 0 1
"99" 0 0 1
"100" 0 1 0
"101" 1 0 0
"102" 1 0 0
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 1 0
"108" 0 1 0
"109" 0 1 0
"110" 0 0 1
"111" 0 0 1
"112" 0 0 1
"113" 0 0 1
"114" 1 0 0
"115" 0 0 1
"116" 0 1 0
"117" 0 0 1
"118" 0 1 0
"119" 0 0 1
"120" 0 0 1
"121" 0 1 0
"122" 0 1 0
"123" 0 1 0
"124" 0 0 1
"125" 1 0 0
"126" 1 0 0
"127" 0 1 0
"128" 0 0 1
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 0 1 0
"133" 0 1 0
"134" 0 1 0
"135" 1 0 0
"136" 0 0 1
"137" 0 0 1
"138" 1 0 0
"139" 1 0 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 0 1 0
"145" 1 0 0
"146" 0 1 0
"147" 0 0 1
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
