"V1" "V2" "V3"
"1" 0 1 0
"2" 0 1 0
"3" 0 1 0
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 0 0 1
"9" 0 1 0
"10" 0 0 1
"11" 1 0 0
"12" 0 0 1
"13" 1 0 0
"14" 0 0 1
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 1 0
"20" 0 1 0
"21" 0 1 0
"22" 1 0 0
"23" 0 0 1
"24" 0 0 1
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 0 0 1
"33" 1 0 0
"34" 0 0 1
"35" 0 0 1
"36" 0 1 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 0 0 1
"41" 1 0 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 0 0 1
"46" 0 1 0
"47" 0 1 0
"48" 0 1 0
"49" 0 0 1
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 1 0 0
"55" 0 1 0
"56" 0 1 0
"57" 1 0 0
"58" 0 0 1
"59" 0 0 1
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 0 0 1
"64" 0 0 1
"65" 0 0 1
"66" 0 1 0
"67" 0 1 0
"68" 1 0 0
"69" 0 1 0
"70" 1 0 0
"71" 0 0 1
"72" 0 0 1
"73" 0 0 1
"74" 0 1 0
"75" 0 0 1
"76" 0 0 1
"77" 0 0 1
"78" 0 0 1
"79" 0 0 1
"80" 1 0 0
"81" 0 1 0
"82" 0 1 0
"83" 0 0 1
"84" 0 0 1
"85" 0 0 1
"86" 0 0 1
"87" 0 1 0
"88" 0 1 0
"89" 0 1 0
"90" 1 0 0
"91" 0 1 0
"92" 0 1 0
"93" 1 0 0
"94" 0 1 0
"95" 1 0 0
"96" 0 1 0
"97" 0 0 1
"98" 0 0 1
"99" 1 0 0
"100" 0 1 0
"101" 0 0 1
"102" 0 0 1
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 1 0 0
"108" 0 1 0
"109" 0 1 0
"110" 0 0 1
"111" 0 1 0
"112" 1 0 0
"113" 1 0 0
"114" 0 0 1
"115" 1 0 0
"116" 0 1 0
"117" 0 0 1
"118" 1 0 0
"119" 0 0 1
"120" 1 0 0
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 0 0 1
"125" 1 0 0
"126" 0 1 0
"127" 0 1 0
"128" 0 0 1
"129" 1 0 0
"130" 0 1 0
"131" 0 1 0
"132" 0 1 0
"133" 0 0 1
"134" 0 1 0
"135" 0 0 1
"136" 0 1 0
"137" 0 1 0
"138" 0 0 1
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 1 0 0
"144" 1 0 0
"145" 0 1 0
"146" 0 1 0
"147" 1 0 0
"148" 1 0 0
"149" 0 0 1
"150" 0 1 0
