"V1" "V2" "V3"
"1" 0 0 1
"2" 0 1 0
"3" 0 1 0
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 0 0 1
"8" 0 1 0
"9" 0 1 0
"10" 0 0 1
"11" 1 0 0
"12" 1 0 0
"13" 1 0 0
"14" 0 0 1
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 1 0
"20" 1 0 0
"21" 0 1 0
"22" 0 0 1
"23" 0 0 1
"24" 0 0 1
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 0 0 1
"33" 0 1 0
"34" 1 0 0
"35" 1 0 0
"36" 1 0 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 1 0 0
"46" 0 1 0
"47" 0 1 0
"48" 0 1 0
"49" 1 0 0
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 0 0 1
"59" 1 0 0
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 0 0 1
"64" 0 0 1
"65" 1 0 0
"66" 0 1 0
"67" 0 0 1
"68" 0 0 1
"69" 0 0 1
"70" 1 0 0
"71" 1 0 0
"72" 1 0 0
"73" 0 0 1
"74" 0 1 0
"75" 1 0 0
"76" 0 0 1
"77" 0 0 1
"78" 0 0 1
"79" 1 0 0
"80" 0 0 1
"81" 0 0 1
"82" 0 1 0
"83" 1 0 0
"84" 1 0 0
"85" 1 0 0
"86" 1 0 0
"87" 0 0 1
"88" 1 0 0
"89" 0 0 1
"90" 1 0 0
"91" 0 1 0
"92" 1 0 0
"93" 0 0 1
"94" 0 1 0
"95" 0 1 0
"96" 0 1 0
"97" 0 0 1
"98" 0 0 1
"99" 0 1 0
"100" 0 1 0
"101" 1 0 0
"102" 1 0 0
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 1 0 0
"108" 0 1 0
"109" 0 1 0
"110" 0 0 1
"111" 1 0 0
"112" 1 0 0
"113" 1 0 0
"114" 1 0 0
"115" 0 0 1
"116" 0 1 0
"117" 1 0 0
"118" 0 0 1
"119" 1 0 0
"120" 1 0 0
"121" 0 1 0
"122" 0 1 0
"123" 0 1 0
"124" 0 0 1
"125" 0 0 1
"126" 0 0 1
"127" 0 1 0
"128" 0 0 1
"129" 1 0 0
"130" 0 1 0
"131" 0 1 0
"132" 1 0 0
"133" 0 0 1
"134" 0 1 0
"135" 1 0 0
"136" 0 1 0
"137" 1 0 0
"138" 1 0 0
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 1 0 0
"144" 1 0 0
"145" 0 1 0
"146" 0 1 0
"147" 1 0 0
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
