"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 0 0 1
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 0 0 1
"8" 0 0 1
"9" 0 1 0
"10" 0 0 1
"11" 0 0 1
"12" 0 0 1
"13" 1 0 0
"14" 1 0 0
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 0 1
"20" 0 0 1
"21" 0 1 0
"22" 0 1 0
"23" 0 0 1
"24" 1 0 0
"25" 0 1 0
"26" 0 0 1
"27" 0 0 1
"28" 0 1 0
"29" 0 0 1
"30" 0 1 0
"31" 0 1 0
"32" 0 0 1
"33" 0 0 1
"34" 1 0 0
"35" 1 0 0
"36" 0 1 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 0 0 1
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 0 0 1
"46" 1 0 0
"47" 0 0 1
"48" 0 1 0
"49" 1 0 0
"50" 0 1 0
"51" 0 1 0
"52" 1 0 0
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 0 1
"58" 1 0 0
"59" 1 0 0
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 0 0 1
"64" 1 0 0
"65" 1 0 0
"66" 0 1 0
"67" 1 0 0
"68" 1 0 0
"69" 0 1 0
"70" 1 0 0
"71" 0 0 1
"72" 1 0 0
"73" 0 1 0
"74" 0 1 0
"75" 1 0 0
"76" 0 1 0
"77" 1 0 0
"78" 1 0 0
"79" 0 0 1
"80" 1 0 0
"81" 0 0 1
"82" 0 1 0
"83" 1 0 0
"84" 0 0 1
"85" 1 0 0
"86" 0 0 1
"87" 0 0 1
"88" 0 0 1
"89" 1 0 0
"90" 0 1 0
"91" 0 1 0
"92" 0 0 1
"93" 1 0 0
"94" 0 1 0
"95" 0 0 1
"96" 0 1 0
"97" 1 0 0
"98" 1 0 0
"99" 0 1 0
"100" 0 1 0
"101" 1 0 0
"102" 0 1 0
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 0 1
"108" 0 1 0
"109" 0 1 0
"110" 1 0 0
"111" 0 0 1
"112" 0 0 1
"113" 0 0 1
"114" 1 0 0
"115" 0 1 0
"116" 0 1 0
"117" 0 0 1
"118" 1 0 0
"119" 1 0 0
"120" 1 0 0
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 0 0 1
"126" 0 0 1
"127" 0 1 0
"128" 0 0 1
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 0 1 0
"133" 0 0 1
"134" 0 1 0
"135" 0 0 1
"136" 0 1 0
"137" 1 0 0
"138" 0 0 1
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 0 0 1
"145" 0 1 0
"146" 0 1 0
"147" 1 0 0
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
