"V1" "V2" "V3"
"1" 0 1 0
"2" 0 1 0
"3" 0 1 0
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 0 0 1
"8" 0 0 1
"9" 0 1 0
"10" 1 0 0
"11" 1 0 0
"12" 1 0 0
"13" 0 0 1
"14" 1 0 0
"15" 1 0 0
"16" 0 1 0
"17" 0 0 1
"18" 0 0 1
"19" 0 0 1
"20" 0 1 0
"21" 0 1 0
"22" 0 1 0
"23" 0 0 1
"24" 1 0 0
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 1 0 0
"33" 0 0 1
"34" 1 0 0
"35" 1 0 0
"36" 0 1 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 0 0 1
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 0 1 0
"46" 0 1 0
"47" 0 0 1
"48" 0 1 0
"49" 0 1 0
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 1 0 0
"58" 0 0 1
"59" 0 0 1
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 0 0 1
"64" 1 0 0
"65" 0 1 0
"66" 0 1 0
"67" 0 0 1
"68" 0 0 1
"69" 0 0 1
"70" 0 0 1
"71" 1 0 0
"72" 0 0 1
"73" 0 0 1
"74" 0 1 0
"75" 0 0 1
"76" 1 0 0
"77" 0 0 1
"78" 0 1 0
"79" 0 0 1
"80" 1 0 0
"81" 0 1 0
"82" 0 1 0
"83" 1 0 0
"84" 0 1 0
"85" 0 0 1
"86" 1 0 0
"87" 1 0 0
"88" 0 0 1
"89" 1 0 0
"90" 1 0 0
"91" 0 1 0
"92" 0 1 0
"93" 1 0 0
"94" 0 1 0
"95" 1 0 0
"96" 0 1 0
"97" 0 0 1
"98" 1 0 0
"99" 1 0 0
"100" 0 1 0
"101" 1 0 0
"102" 0 1 0
"103" 0 0 1
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 0 1
"108" 0 1 0
"109" 0 0 1
"110" 0 0 1
"111" 0 0 1
"112" 1 0 0
"113" 1 0 0
"114" 0 0 1
"115" 0 0 1
"116" 0 1 0
"117" 0 0 1
"118" 0 1 0
"119" 0 0 1
"120" 1 0 0
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 1 0 0
"126" 1 0 0
"127" 0 1 0
"128" 1 0 0
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 1 0 0
"133" 0 1 0
"134" 0 1 0
"135" 1 0 0
"136" 0 1 0
"137" 1 0 0
"138" 0 0 1
"139" 1 0 0
"140" 0 0 1
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 0 0 1
"145" 0 0 1
"146" 0 1 0
"147" 1 0 0
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
