"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 0 0 1
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 0 0 1
"8" 0 1 0
"9" 0 1 0
"10" 0 0 1
"11" 0 0 1
"12" 0 0 1
"13" 0 0 1
"14" 1 0 0
"15" 1 0 0
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 0 1
"20" 0 0 1
"21" 0 1 0
"22" 0 0 1
"23" 0 0 1
"24" 1 0 0
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 1 0 0
"33" 0 0 1
"34" 1 0 0
"35" 0 0 1
"36" 0 1 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 0 0 1
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 0 0 1
"46" 0 1 0
"47" 0 1 0
"48" 0 1 0
"49" 0 1 0
"50" 0 1 0
"51" 0 1 0
"52" 1 0 0
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 1 0 0
"59" 0 0 1
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 1 0 0
"64" 1 0 0
"65" 1 0 0
"66" 0 1 0
"67" 0 1 0
"68" 0 0 1
"69" 0 1 0
"70" 0 1 0
"71" 1 0 0
"72" 0 0 1
"73" 0 0 1
"74" 0 1 0
"75" 0 0 1
"76" 0 1 0
"77" 1 0 0
"78" 0 0 1
"79" 1 0 0
"80" 1 0 0
"81" 1 0 0
"82" 0 1 0
"83" 0 0 1
"84" 1 0 0
"85" 1 0 0
"86" 0 0 1
"87" 1 0 0
"88" 0 0 1
"89" 0 0 1
"90" 1 0 0
"91" 0 1 0
"92" 1 0 0
"93" 0 0 1
"94" 0 1 0
"95" 1 0 0
"96" 0 1 0
"97" 1 0 0
"98" 0 0 1
"99" 1 0 0
"100" 0 1 0
"101" 0 0 1
"102" 1 0 0
"103" 0 1 0
"104" 1 0 0
"105" 0 1 0
"106" 0 1 0
"107" 0 0 1
"108" 0 1 0
"109" 0 1 0
"110" 0 0 1
"111" 0 0 1
"112" 0 0 1
"113" 0 0 1
"114" 0 0 1
"115" 1 0 0
"116" 0 1 0
"117" 0 1 0
"118" 1 0 0
"119" 0 0 1
"120" 1 0 0
"121" 1 0 0
"122" 0 1 0
"123" 0 1 0
"124" 0 0 1
"125" 0 0 1
"126" 1 0 0
"127" 0 1 0
"128" 1 0 0
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 0 1 0
"133" 0 0 1
"134" 0 1 0
"135" 1 0 0
"136" 0 0 1
"137" 1 0 0
"138" 0 0 1
"139" 1 0 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 1 0 0
"145" 0 1 0
"146" 0 1 0
"147" 0 0 1
"148" 1 0 0
"149" 0 1 0
"150" 0 1 0
