"V1" "V2" "V3"
"1" 0 0 1
"2" 0 1 0
"3" 1 0 0
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 0 1 0
"9" 0 1 0
"10" 1 0 0
"11" 0 0 1
"12" 1 0 0
"13" 1 0 0
"14" 0 0 1
"15" 1 0 0
"16" 0 1 0
"17" 0 1 0
"18" 0 0 1
"19" 0 0 1
"20" 0 0 1
"21" 0 1 0
"22" 0 0 1
"23" 0 0 1
"24" 1 0 0
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 1 0 0
"33" 0 1 0
"34" 0 0 1
"35" 1 0 0
"36" 0 1 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 0 1 0
"46" 0 1 0
"47" 0 1 0
"48" 0 1 0
"49" 1 0 0
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 1 0 0
"58" 1 0 0
"59" 1 0 0
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 0 0 1
"64" 1 0 0
"65" 0 0 1
"66" 0 1 0
"67" 0 1 0
"68" 0 0 1
"69" 0 1 0
"70" 0 1 0
"71" 1 0 0
"72" 1 0 0
"73" 0 1 0
"74" 0 1 0
"75" 1 0 0
"76" 0 0 1
"77" 1 0 0
"78" 0 0 1
"79" 0 0 1
"80" 1 0 0
"81" 0 1 0
"82" 0 1 0
"83" 1 0 0
"84" 0 0 1
"85" 1 0 0
"86" 0 0 1
"87" 0 0 1
"88" 1 0 0
"89" 1 0 0
"90" 1 0 0
"91" 0 1 0
"92" 1 0 0
"93" 0 0 1
"94" 0 1 0
"95" 1 0 0
"96" 0 1 0
"97" 0 0 1
"98" 1 0 0
"99" 0 0 1
"100" 0 1 0
"101" 0 0 1
"102" 0 1 0
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 1 0 0
"108" 0 1 0
"109" 0 1 0
"110" 1 0 0
"111" 0 0 1
"112" 1 0 0
"113" 1 0 0
"114" 1 0 0
"115" 0 0 1
"116" 0 1 0
"117" 1 0 0
"118" 0 1 0
"119" 1 0 0
"120" 0 0 1
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 1 0 0
"126" 0 0 1
"127" 0 1 0
"128" 0 0 1
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 1 0 0
"133" 1 0 0
"134" 0 1 0
"135" 0 0 1
"136" 1 0 0
"137" 1 0 0
"138" 0 1 0
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 1 0 0
"145" 0 1 0
"146" 0 1 0
"147" 1 0 0
"148" 1 0 0
"149" 0 1 0
"150" 0 0 1
