"V1" "V2" "V3"
"1" 0 1 0
"2" 0 1 0
"3" 1 0 0
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 1 0 0
"9" 0 1 0
"10" 0 0 1
"11" 1 0 0
"12" 1 0 0
"13" 1 0 0
"14" 1 0 0
"15" 1 0 0
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 1 0 0
"20" 0 0 1
"21" 0 1 0
"22" 0 0 1
"23" 0 0 1
"24" 1 0 0
"25" 0 1 0
"26" 1 0 0
"27" 0 1 0
"28" 1 0 0
"29" 0 0 1
"30" 0 1 0
"31" 0 1 0
"32" 1 0 0
"33" 0 0 1
"34" 0 0 1
"35" 1 0 0
"36" 1 0 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 1 0 0
"46" 0 1 0
"47" 1 0 0
"48" 0 1 0
"49" 1 0 0
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 0 0 1
"59" 0 0 1
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 0 0 1
"64" 1 0 0
"65" 0 0 1
"66" 0 1 0
"67" 0 0 1
"68" 0 0 1
"69" 0 0 1
"70" 0 0 1
"71" 1 0 0
"72" 1 0 0
"73" 0 1 0
"74" 0 1 0
"75" 0 0 1
"76" 0 0 1
"77" 0 0 1
"78" 0 1 0
"79" 1 0 0
"80" 1 0 0
"81" 0 0 1
"82" 0 1 0
"83" 1 0 0
"84" 0 1 0
"85" 1 0 0
"86" 1 0 0
"87" 0 1 0
"88" 1 0 0
"89" 0 1 0
"90" 1 0 0
"91" 0 1 0
"92" 1 0 0
"93" 1 0 0
"94" 0 1 0
"95" 0 1 0
"96" 0 1 0
"97" 0 0 1
"98" 1 0 0
"99" 1 0 0
"100" 0 1 0
"101" 1 0 0
"102" 1 0 0
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 1 0
"108" 0 1 0
"109" 0 1 0
"110" 0 0 1
"111" 0 0 1
"112" 1 0 0
"113" 1 0 0
"114" 0 0 1
"115" 1 0 0
"116" 0 1 0
"117" 1 0 0
"118" 0 1 0
"119" 1 0 0
"120" 0 0 1
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 0 0 1
"126" 1 0 0
"127" 0 1 0
"128" 1 0 0
"129" 1 0 0
"130" 0 1 0
"131" 0 1 0
"132" 0 1 0
"133" 0 0 1
"134" 0 1 0
"135" 1 0 0
"136" 0 1 0
"137" 0 0 1
"138" 0 0 1
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 1 0 0
"145" 0 1 0
"146" 1 0 0
"147" 1 0 0
"148" 0 0 1
"149" 1 0 0
"150" 0 1 0
