"V1" "V2" "V3"
"1" 0 1 0
"2" 0 1 0
"3" 0 0 1
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 0 1 0
"9" 0 1 0
"10" 0 0 1
"11" 1 0 0
"12" 1 0 0
"13" 1 0 0
"14" 0 0 1
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 0 0 1
"19" 1 0 0
"20" 0 1 0
"21" 0 1 0
"22" 0 0 1
"23" 1 0 0
"24" 1 0 0
"25" 0 1 0
"26" 0 1 0
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 0 0 1
"33" 0 1 0
"34" 0 0 1
"35" 0 0 1
"36" 0 0 1
"37" 0 0 1
"38" 0 1 0
"39" 0 1 0
"40" 0 0 1
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 0 1 0
"46" 0 1 0
"47" 0 0 1
"48" 0 1 0
"49" 1 0 0
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 1 0 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 0 0 1
"59" 1 0 0
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 1 0 0
"64" 1 0 0
"65" 0 0 1
"66" 0 1 0
"67" 1 0 0
"68" 0 0 1
"69" 0 0 1
"70" 0 1 0
"71" 0 0 1
"72" 0 1 0
"73" 1 0 0
"74" 0 1 0
"75" 0 0 1
"76" 0 0 1
"77" 0 0 1
"78" 0 1 0
"79" 1 0 0
"80" 1 0 0
"81" 0 1 0
"82" 0 1 0
"83" 1 0 0
"84" 0 0 1
"85" 1 0 0
"86" 1 0 0
"87" 1 0 0
"88" 1 0 0
"89" 1 0 0
"90" 0 1 0
"91" 0 1 0
"92" 0 0 1
"93" 1 0 0
"94" 0 1 0
"95" 0 0 1
"96" 0 1 0
"97" 1 0 0
"98" 1 0 0
"99" 0 0 1
"100" 0 1 0
"101" 1 0 0
"102" 0 1 0
"103" 0 0 1
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 1 0
"108" 0 1 0
"109" 0 1 0
"110" 0 0 1
"111" 0 0 1
"112" 1 0 0
"113" 0 0 1
"114" 0 0 1
"115" 1 0 0
"116" 0 1 0
"117" 1 0 0
"118" 1 0 0
"119" 1 0 0
"120" 0 0 1
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 0 0 1
"125" 1 0 0
"126" 0 0 1
"127" 0 1 0
"128" 1 0 0
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 0 1 0
"133" 0 1 0
"134" 0 1 0
"135" 1 0 0
"136" 1 0 0
"137" 0 0 1
"138" 0 0 1
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 0 0 1
"144" 0 0 1
"145" 0 0 1
"146" 0 1 0
"147" 0 0 1
"148" 0 0 1
"149" 0 0 1
"150" 0 0 1
