"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 0 0 1
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 0 1 0
"9" 0 1 0
"10" 1 0 0
"11" 0 0 1
"12" 1 0 0
"13" 0 0 1
"14" 0 0 1
"15" 1 0 0
"16" 0 1 0
"17" 0 1 0
"18" 0 0 1
"19" 1 0 0
"20" 0 1 0
"21" 0 1 0
"22" 1 0 0
"23" 0 0 1
"24" 1 0 0
"25" 0 1 0
"26" 1 0 0
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 0 0 1
"33" 0 0 1
"34" 0 0 1
"35" 1 0 0
"36" 1 0 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 0 1 0
"46" 0 1 0
"47" 1 0 0
"48" 0 1 0
"49" 0 0 1
"50" 0 1 0
"51" 0 1 0
"52" 1 0 0
"53" 1 0 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 0 0 1
"59" 1 0 0
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 0 0 1
"64" 1 0 0
"65" 1 0 0
"66" 0 1 0
"67" 1 0 0
"68" 0 0 1
"69" 0 1 0
"70" 1 0 0
"71" 0 0 1
"72" 1 0 0
"73" 0 0 1
"74" 1 0 0
"75" 1 0 0
"76" 1 0 0
"77" 0 0 1
"78" 0 1 0
"79" 0 0 1
"80" 0 0 1
"81" 0 1 0
"82" 0 1 0
"83" 1 0 0
"84" 1 0 0
"85" 0 0 1
"86" 0 0 1
"87" 0 1 0
"88" 0 0 1
"89" 0 1 0
"90" 0 0 1
"91" 0 1 0
"92" 0 1 0
"93" 0 0 1
"94" 0 1 0
"95" 0 0 1
"96" 0 1 0
"97" 1 0 0
"98" 1 0 0
"99" 0 1 0
"100" 0 1 0
"101" 0 0 1
"102" 0 0 1
"103" 1 0 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 0 1
"108" 1 0 0
"109" 0 1 0
"110" 0 0 1
"111" 1 0 0
"112" 0 0 1
"113" 1 0 0
"114" 1 0 0
"115" 0 0 1
"116" 0 1 0
"117" 0 0 1
"118" 0 1 0
"119" 1 0 0
"120" 0 0 1
"121" 1 0 0
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 1 0 0
"126" 1 0 0
"127" 0 1 0
"128" 1 0 0
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 0 0 1
"133" 0 0 1
"134" 0 1 0
"135" 0 0 1
"136" 0 0 1
"137" 0 1 0
"138" 1 0 0
"139" 0 1 0
"140" 0 0 1
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 1 0 0
"145" 0 1 0
"146" 0 1 0
"147" 0 0 1
"148" 1 0 0
"149" 0 1 0
"150" 0 1 0
