"V1" "V2" "V3"
"1" 0 1 0
"2" 0 1 0
"3" 1 0 0
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 0 0 1
"8" 0 1 0
"9" 0 1 0
"10" 1 0 0
"11" 0 0 1
"12" 1 0 0
"13" 1 0 0
"14" 1 0 0
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 0 1
"20" 1 0 0
"21" 0 1 0
"22" 0 0 1
"23" 1 0 0
"24" 0 0 1
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 1 0
"29" 0 0 1
"30" 0 1 0
"31" 1 0 0
"32" 1 0 0
"33" 1 0 0
"34" 1 0 0
"35" 0 0 1
"36" 1 0 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 0 0 1
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 0 0 1
"45" 0 1 0
"46" 1 0 0
"47" 0 1 0
"48" 0 0 1
"49" 1 0 0
"50" 0 1 0
"51" 1 0 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 0 0 1
"59" 1 0 0
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 1 0 0
"64" 1 0 0
"65" 1 0 0
"66" 0 1 0
"67" 1 0 0
"68" 0 0 1
"69" 0 1 0
"70" 1 0 0
"71" 0 0 1
"72" 0 1 0
"73" 0 1 0
"74" 0 1 0
"75" 1 0 0
"76" 1 0 0
"77" 1 0 0
"78" 0 0 1
"79" 0 0 1
"80" 0 0 1
"81" 0 0 1
"82" 0 1 0
"83" 1 0 0
"84" 0 0 1
"85" 1 0 0
"86" 0 0 1
"87" 0 1 0
"88" 1 0 0
"89" 0 0 1
"90" 1 0 0
"91" 0 1 0
"92" 0 0 1
"93" 1 0 0
"94" 0 1 0
"95" 0 1 0
"96" 0 1 0
"97" 0 0 1
"98" 0 0 1
"99" 1 0 0
"100" 0 1 0
"101" 0 0 1
"102" 0 0 1
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 1 0
"108" 0 1 0
"109" 0 1 0
"110" 1 0 0
"111" 1 0 0
"112" 1 0 0
"113" 0 0 1
"114" 0 0 1
"115" 0 0 1
"116" 0 1 0
"117" 0 0 1
"118" 0 1 0
"119" 1 0 0
"120" 1 0 0
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 0 0 1
"126" 0 0 1
"127" 0 1 0
"128" 1 0 0
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 0 0 1
"133" 0 0 1
"134" 0 1 0
"135" 0 0 1
"136" 0 1 0
"137" 0 0 1
"138" 1 0 0
"139" 0 1 0
"140" 1 0 0
"141" 1 0 0
"142" 0 1 0
"143" 0 0 1
"144" 0 1 0
"145" 0 1 0
"146" 0 1 0
"147" 1 0 0
"148" 1 0 0
"149" 0 1 0
"150" 0 1 0
