"V1" "V2" "V3"
"1" 0 1 0
"2" 0 1 0
"3" 0 1 0
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 1 0 0
"8" 0 0 1
"9" 0 1 0
"10" 1 0 0
"11" 0 0 1
"12" 0 0 1
"13" 1 0 0
"14" 1 0 0
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 0 1
"20" 0 1 0
"21" 0 1 0
"22" 0 1 0
"23" 1 0 0
"24" 1 0 0
"25" 0 1 0
"26" 1 0 0
"27" 1 0 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 1 0 0
"32" 0 0 1
"33" 1 0 0
"34" 1 0 0
"35" 1 0 0
"36" 0 1 0
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 1 0 0
"42" 0 1 0
"43" 0 1 0
"44" 0 1 0
"45" 1 0 0
"46" 0 1 0
"47" 1 0 0
"48" 0 1 0
"49" 0 1 0
"50" 0 1 0
"51" 0 1 0
"52" 1 0 0
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 0 1
"58" 0 0 1
"59" 1 0 0
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 0 0 1
"64" 1 0 0
"65" 0 0 1
"66" 0 1 0
"67" 1 0 0
"68" 1 0 0
"69" 0 0 1
"70" 1 0 0
"71" 1 0 0
"72" 1 0 0
"73" 1 0 0
"74" 0 1 0
"75" 1 0 0
"76" 0 0 1
"77" 1 0 0
"78" 0 0 1
"79" 0 0 1
"80" 1 0 0
"81" 0 0 1
"82" 0 1 0
"83" 1 0 0
"84" 0 0 1
"85" 1 0 0
"86" 1 0 0
"87" 0 1 0
"88" 1 0 0
"89" 0 1 0
"90" 0 1 0
"91" 0 1 0
"92" 0 0 1
"93" 0 0 1
"94" 0 1 0
"95" 0 1 0
"96" 0 1 0
"97" 1 0 0
"98" 0 0 1
"99" 0 0 1
"100" 0 1 0
"101" 1 0 0
"102" 0 1 0
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 0 1
"108" 0 1 0
"109" 0 1 0
"110" 1 0 0
"111" 1 0 0
"112" 1 0 0
"113" 0 0 1
"114" 0 0 1
"115" 1 0 0
"116" 0 1 0
"117" 1 0 0
"118" 0 0 1
"119" 1 0 0
"120" 1 0 0
"121" 1 0 0
"122" 0 1 0
"123" 0 1 0
"124" 0 0 1
"125" 0 0 1
"126" 1 0 0
"127" 0 1 0
"128" 0 0 1
"129" 0 0 1
"130" 0 1 0
"131" 0 0 1
"132" 0 0 1
"133" 0 1 0
"134" 0 1 0
"135" 1 0 0
"136" 0 0 1
"137" 1 0 0
"138" 0 0 1
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 1 0 0
"144" 1 0 0
"145" 1 0 0
"146" 0 1 0
"147" 0 0 1
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
