"V1" "V2" "V3"
"1" 1 0 0
"2" 0 1 0
"3" 1 0 0
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 0 1 0
"8" 1 0 0
"9" 0 1 0
"10" 0 0 1
"11" 0 0 1
"12" 1 0 0
"13" 1 0 0
"14" 1 0 0
"15" 0 0 1
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 1 0
"20" 0 1 0
"21" 0 1 0
"22" 0 0 1
"23" 1 0 0
"24" 1 0 0
"25" 0 1 0
"26" 0 0 1
"27" 0 1 0
"28" 0 0 1
"29" 1 0 0
"30" 0 1 0
"31" 0 1 0
"32" 0 0 1
"33" 0 1 0
"34" 1 0 0
"35" 1 0 0
"36" 0 1 0
"37" 0 0 1
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 0 1 0
"46" 0 0 1
"47" 0 1 0
"48" 0 1 0
"49" 0 1 0
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 0 1
"58" 0 0 1
"59" 1 0 0
"60" 0 1 0
"61" 0 0 1
"62" 0 1 0
"63" 1 0 0
"64" 1 0 0
"65" 0 0 1
"66" 0 1 0
"67" 1 0 0
"68" 1 0 0
"69" 0 1 0
"70" 0 0 1
"71" 0 0 1
"72" 0 0 1
"73" 1 0 0
"74" 0 1 0
"75" 0 0 1
"76" 0 0 1
"77" 0 0 1
"78" 0 0 1
"79" 0 0 1
"80" 1 0 0
"81" 0 1 0
"82" 0 1 0
"83" 0 0 1
"84" 0 1 0
"85" 0 0 1
"86" 1 0 0
"87" 0 1 0
"88" 1 0 0
"89" 1 0 0
"90" 0 1 0
"91" 0 1 0
"92" 1 0 0
"93" 0 0 1
"94" 0 1 0
"95" 0 1 0
"96" 0 1 0
"97" 0 0 1
"98" 0 0 1
"99" 1 0 0
"100" 0 1 0
"101" 0 0 1
"102" 0 1 0
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 1 0
"108" 0 1 0
"109" 0 1 0
"110" 0 0 1
"111" 0 0 1
"112" 1 0 0
"113" 1 0 0
"114" 1 0 0
"115" 0 0 1
"116" 0 1 0
"117" 0 1 0
"118" 0 0 1
"119" 1 0 0
"120" 1 0 0
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 0 0 1
"126" 0 1 0
"127" 0 1 0
"128" 0 0 1
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 0 1 0
"133" 0 1 0
"134" 0 1 0
"135" 0 0 1
"136" 0 1 0
"137" 1 0 0
"138" 1 0 0
"139" 0 1 0
"140" 1 0 0
"141" 1 0 0
"142" 0 1 0
"143" 0 0 1
"144" 1 0 0
"145" 0 1 0
"146" 0 1 0
"147" 0 0 1
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
