"V1" "V2" "V3"
"1" 0 0 1
"2" 0 1 0
"3" 0 0 1
"4" 1 0 0
"5" 0 1 0
"6" 0 1 0
"7" 0 0 1
"8" 0 1 0
"9" 0 1 0
"10" 1 0 0
"11" 0 0 1
"12" 0 0 1
"13" 0 0 1
"14" 1 0 0
"15" 1 0 0
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 1 0 0
"20" 0 0 1
"21" 0 1 0
"22" 0 1 0
"23" 0 0 1
"24" 1 0 0
"25" 0 1 0
"26" 1 0 0
"27" 0 1 0
"28" 0 1 0
"29" 0 0 1
"30" 0 1 0
"31" 0 1 0
"32" 0 0 1
"33" 0 0 1
"34" 1 0 0
"35" 0 0 1
"36" 0 0 1
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 0 0 1
"46" 0 0 1
"47" 0 1 0
"48" 0 1 0
"49" 1 0 0
"50" 0 1 0
"51" 0 1 0
"52" 1 0 0
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 1 0 0
"59" 1 0 0
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 1 0 0
"64" 0 0 1
"65" 0 0 1
"66" 0 1 0
"67" 1 0 0
"68" 1 0 0
"69" 0 0 1
"70" 0 0 1
"71" 1 0 0
"72" 1 0 0
"73" 1 0 0
"74" 0 1 0
"75" 1 0 0
"76" 1 0 0
"77" 1 0 0
"78" 0 1 0
"79" 1 0 0
"80" 1 0 0
"81" 0 0 1
"82" 0 1 0
"83" 1 0 0
"84" 1 0 0
"85" 0 0 1
"86" 0 0 1
"87" 1 0 0
"88" 0 0 1
"89" 0 1 0
"90" 0 1 0
"91" 0 1 0
"92" 0 1 0
"93" 0 0 1
"94" 0 1 0
"95" 0 0 1
"96" 0 0 1
"97" 0 0 1
"98" 1 0 0
"99" 0 0 1
"100" 0 1 0
"101" 1 0 0
"102" 0 0 1
"103" 1 0 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 1 0
"108" 0 1 0
"109" 0 1 0
"110" 0 0 1
"111" 1 0 0
"112" 1 0 0
"113" 0 0 1
"114" 0 0 1
"115" 0 0 1
"116" 0 1 0
"117" 1 0 0
"118" 0 1 0
"119" 1 0 0
"120" 1 0 0
"121" 1 0 0
"122" 0 1 0
"123" 0 1 0
"124" 1 0 0
"125" 1 0 0
"126" 0 0 1
"127" 0 1 0
"128" 0 0 1
"129" 1 0 0
"130" 0 1 0
"131" 1 0 0
"132" 1 0 0
"133" 1 0 0
"134" 0 1 0
"135" 1 0 0
"136" 0 1 0
"137" 0 1 0
"138" 1 0 0
"139" 0 0 1
"140" 1 0 0
"141" 1 0 0
"142" 0 1 0
"143" 0 1 0
"144" 0 1 0
"145" 0 1 0
"146" 0 1 0
"147" 0 0 1
"148" 0 0 1
"149" 0 1 0
"150" 0 1 0
