"V1" "V2" "V3"
"1" 0 1 0
"2" 0 1 0
"3" 0 1 0
"4" 0 0 1
"5" 0 1 0
"6" 0 1 0
"7" 0 1 0
"8" 0 0 1
"9" 0 1 0
"10" 0 0 1
"11" 0 0 1
"12" 1 0 0
"13" 0 0 1
"14" 1 0 0
"15" 1 0 0
"16" 0 1 0
"17" 0 1 0
"18" 1 0 0
"19" 0 0 1
"20" 1 0 0
"21" 0 1 0
"22" 0 1 0
"23" 1 0 0
"24" 0 0 1
"25" 0 1 0
"26" 1 0 0
"27" 0 1 0
"28" 0 1 0
"29" 1 0 0
"30" 0 1 0
"31" 0 0 1
"32" 0 0 1
"33" 1 0 0
"34" 0 0 1
"35" 0 0 1
"36" 0 0 1
"37" 0 1 0
"38" 0 1 0
"39" 0 1 0
"40" 1 0 0
"41" 0 1 0
"42" 0 1 0
"43" 0 1 0
"44" 1 0 0
"45" 0 0 1
"46" 0 1 0
"47" 0 1 0
"48" 0 1 0
"49" 1 0 0
"50" 0 1 0
"51" 0 1 0
"52" 0 0 1
"53" 0 1 0
"54" 0 1 0
"55" 0 1 0
"56" 0 1 0
"57" 0 1 0
"58" 0 0 1
"59" 1 0 0
"60" 0 1 0
"61" 1 0 0
"62" 0 1 0
"63" 1 0 0
"64" 0 0 1
"65" 0 0 1
"66" 0 1 0
"67" 1 0 0
"68" 0 0 1
"69" 0 1 0
"70" 0 0 1
"71" 0 0 1
"72" 0 0 1
"73" 0 1 0
"74" 0 1 0
"75" 1 0 0
"76" 1 0 0
"77" 0 0 1
"78" 0 1 0
"79" 0 0 1
"80" 0 0 1
"81" 0 1 0
"82" 0 1 0
"83" 0 0 1
"84" 0 0 1
"85" 1 0 0
"86" 1 0 0
"87" 0 1 0
"88" 0 0 1
"89" 0 1 0
"90" 0 1 0
"91" 0 1 0
"92" 0 0 1
"93" 0 0 1
"94" 0 1 0
"95" 0 1 0
"96" 0 1 0
"97" 1 0 0
"98" 0 0 1
"99" 0 1 0
"100" 0 0 1
"101" 1 0 0
"102" 0 1 0
"103" 0 1 0
"104" 0 1 0
"105" 0 1 0
"106" 0 1 0
"107" 0 0 1
"108" 0 1 0
"109" 0 1 0
"110" 0 1 0
"111" 1 0 0
"112" 0 0 1
"113" 1 0 0
"114" 0 0 1
"115" 0 0 1
"116" 0 1 0
"117" 0 0 1
"118" 0 1 0
"119" 0 0 1
"120" 1 0 0
"121" 0 0 1
"122" 0 1 0
"123" 0 1 0
"124" 0 0 1
"125" 0 0 1
"126" 0 0 1
"127" 0 1 0
"128" 1 0 0
"129" 0 0 1
"130" 0 1 0
"131" 0 1 0
"132" 1 0 0
"133" 0 0 1
"134" 0 1 0
"135" 1 0 0
"136" 1 0 0
"137" 0 1 0
"138" 1 0 0
"139" 0 1 0
"140" 1 0 0
"141" 0 1 0
"142" 0 1 0
"143" 0 1 0
"144" 1 0 0
"145" 1 0 0
"146" 0 1 0
"147" 1 0 0
"148" 0 0 1
"149" 1 0 0
"150" 1 0 0
